Date,Open,High,Low,Close,Volume
2019-03-04,41.90278695594864,42.3941048319121,41.4925596025787,41.940948486328125,109744800
2019-03-05,41.96241540063605,41.97672506553204,41.62850744949889,41.864627838134766,78949600
2019-03-06,41.659511495165575,41.85508660770648,41.48540451788479,41.62373733520508,83241600
2019-03-07,41.46870961945666,41.60465871287591,41.0274791869895,41.14196014404297,99185600
2019-03-08,40.62202132886552,41.27790762437119,40.42644621389484,41.23974609375,95997600
2019-03-11,41.85509203085361,42.72085956762917,41.82170159746949,42.66838836669922,128044000
2019-03-12,42.93073415767286,43.56753961096432,42.78047542355031,43.14777374267578,129870400
2019-03-13,43.46738317445445,43.71781327039466,43.1501722048348,43.33859252929688,124130000
2019-03-14,43.86091499226116,43.90861873723762,43.54132028091361,43.82036972045898,94318000
2019-03-15,44.08750222328564,44.67899161220343,43.82276241933174,44.39039993286133,156171600
2019-03-18,44.3140683580027,44.93179318512388,44.31168098754593,44.84354782104492,104879200
2019-03-19,44.92225369569541,45.07489619113061,44.34268677569581,44.48817443847656,126585600
2019-03-20,44.41662300399111,45.19414879506152,44.05886680985221,44.87693786621094,124140800
2019-03-21,45.32056328063249,46.8255240070034,45.27047580378175,46.52977752685547,204136800
2019-03-22,46.58940054876589,47.14988676613712,45.50182218928217,45.566219329833984,169630800
2019-03-25,45.67592017387485,45.788017395190856,44.50486777557976,45.01526641845703,175381200
2019-03-26,45.71169986519132,46.002675178612826,44.02309028279383,44.5501823425293,199202000
2019-03-27,45.0176475541166,45.25853537790645,44.492939277369054,44.95086669921875,119393600
2019-03-28,45.06535297575496,45.21084063526759,44.72667756034346,45.010498046875,83121600
2019-03-29,45.27523275449241,45.3348587781949,44.96756043418868,45.30385208129883,94256000
2019-04-01,45.70692667583484,45.716465238779,44.929404601308974,45.61152648925781,111448000
2019-04-02,45.57575525688568,46.37951668371144,45.56621669256709,46.27457427978516,91062800
2019-04-03,46.09092527876288,46.866063737526034,46.06707340893333,46.5917854309082,93087200
2019-04-04,46.45821095273188,46.83504785864529,46.06468065263587,46.67286682128906,76457200
2019-04-05,46.85413541671345,47.00916528414231,46.7301122506272,46.985313415527344,74106400
2019-04-08,46.84698469012292,47.75568491902388,46.82790392141536,47.72468185424805,103526800
2019-04-09,47.7771447875635,48.380559891254,47.51717254330135,47.58156967163086,143072800
2019-04-10,47.38599906529268,47.8773206328261,47.26674699962892,47.84869766235352,86781200
2019-04-11,47.903557536883895,47.93933170184318,47.328761691309175,47.45039749145508,83603200
2019-04-12,47.51002317734974,47.73421764754132,46.796898139641456,47.43131637573242,111042800
2019-04-15,47.36214754820143,47.66504879296179,47.226198455924894,47.51717376708984,70146400
2019-04-16,47.57203723861774,48.027577378944855,47.35738132962048,47.521949768066406,102785600
2019-04-17,47.59110938245884,48.50696794754076,47.36930230294008,48.44734191894531,115627200
2019-04-18,48.44496176516435,48.69062074842897,48.30186145878901,48.62145614624024,96783200
2019-04-22,48.37578991902685,48.879033745551126,48.25892159292873,48.781246185302734,77758000
2019-04-23,48.7574057608898,49.54924135270918,48.63099884184276,49.48484420776367,93292000
2019-04-24,49.45622366458279,49.7233471640804,49.382287955920745,49.40852355957031,70162400
2019-04-25,49.32981092311776,49.55161802291001,48.92196724896242,48.96012878417969,74172800
2019-04-26,48.86949112233834,48.89334298926619,48.20644998172418,48.72639083862305,74596400
2019-04-29,48.75023602461829,49.12468920417565,48.6214454133817,48.800323486328125,88818800
2019-04-30,48.43064712012503,48.51173764933064,47.48855655267741,47.86062240600586,186139600
2019-05-01,50.05723455742813,51.35230988948973,49.90220473089384,50.20987701416016,259309200
2019-05-02,50.04770135204242,50.71789731595207,49.63986136370917,49.88313293457031,127985200
2019-05-03,50.29813642228416,50.5247146205948,50.14072282120273,50.50325012207031,83569600
2019-05-06,48.72400621236716,49.8092007115888,48.53558955444818,49.72333908081055,129772400
2019-05-07,49.10322560559148,49.47052032079765,47.89877916456612,48.38294219970703,155054800
2019-05-08,48.15398244201437,48.97443723236416,48.11820827819037,48.392486572265625,105358000
2019-05-09,47.79622027595835,48.10150523340118,46.90421726938912,47.87254333496094,139634400
2019-05-10,47.266813330080936,47.60918957732427,46.15349960538394,47.2093505859375,164834800
2019-05-13,44.94202086357993,45.36579626358833,43.77842680351272,44.46556854248047,229722400
2019-05-14,44.63076708397739,45.41846581889829,44.39134448751161,45.16946792602539,146118800
2019-05-15,44.59724999917742,45.9092848617418,44.5373943474672,45.71056365966797,106178800
2019-05-16,45.468743789558665,46.08166501987308,45.21255987117796,45.50944519042969,132125600
2019-05-17,44.75526323345386,45.70577121307955,44.714561831332965,45.25086975097656,131516400
2019-05-20,43.93883771462418,44.13755891617456,43.163107155315394,43.83588409423828,154449200
2019-05-21,44.34584616108179,45.01144057519582,44.22134540890772,44.67625045776367,113459200
2019-05-22,44.21178103018112,44.46317550697471,43.70659916562799,43.76166534423828,118994400
2019-05-23,43.04819416600052,43.22536459286169,42.57174176662835,43.01467514038086,146118800
2019-05-24,43.14396472396016,43.60844529173991,42.76567646415295,42.8494758605957,94858800
2019-05-28,42.83748915813703,43.23732444311592,42.59567365858896,42.67228698730469,111792800
2019-05-29,42.23893322191725,42.94044331585505,42.138376171721504,42.468780517578125,113924800
2019-05-30,42.60525320600927,42.91171385804956,42.29879255396897,42.68905258178711,84873600
2019-05-31,42.19344552965514,42.61483166128946,41.89656383142089,41.91571807861328,108174400
2019-06-03,42.042612284986966,42.59807084717863,40.766489319881806,41.49193954467773,161584400
2019-06-04,42.00430204941067,43.05536713031265,41.78403369307506,43.0098762512207,123872000
2019-06-05,44.12079739285381,44.290789049993,43.36901055867717,43.704200744628906,119093600
2019-06-06,43.83348770766248,44.40570754499976,43.6108228018273,44.34585189819336,90105200
2019-06-07,44.654712574082296,45.94998985503987,44.47754216929505,45.52621078491211,122737600
2019-06-10,45.923645296205336,46.77598911152849,45.87815442067426,46.108001708984375,104883600
2019-06-11,46.65389004356182,46.92683167348995,46.35221886941992,46.64191818237305,107731600
2019-06-12,46.43601793650664,46.919652667642254,46.30194184945108,46.49348068237305,73012800
2019-06-13,46.61557367768987,47.11596597251329,46.35221104250315,46.48389053344727,86698400
2019-06-14,45.86140302948494,46.34982356084615,45.56212475815353,46.14631652832031,75046000
2019-06-17,46.18461643739985,46.67783004464345,46.00983896853469,46.42164611816406,58676400
2019-06-18,46.93880725536278,47.95395686657399,46.73769312332653,47.51342010498047,106204000
2019-06-19,47.80790804751456,47.8557954951952,47.24047759483256,47.37455368041992,84496800
2019-06-20,47.97310555578911,48.03056829541135,47.41285754434342,47.75523376464844,86056000
2019-06-21,47.59720814502802,48.08802514932684,47.44158128091943,47.5924186706543,191202400
2019-06-24,47.53495764148546,47.92282470708887,47.446372455538985,47.54453659057617,72881600
2019-06-25,47.50862823550264,47.70734944641752,46.75684136270738,46.82388305664063,84281200
2019-06-26,47.35060423423424,48.12154522701095,47.250047189954486,47.83663177490234,104270000
2019-06-27,47.95394894155248,48.26041321777397,47.7815680377949,47.82226943969727,83598800
2019-06-28,47.56848790460069,47.76481622109825,47.1782314893938,47.38652801513672,124442400
2019-07-01,48.64349012878817,48.95952972038265,48.04014414238902,48.2556266784668,109012000
2019-07-02,48.22210722253035,48.633914390891135,48.210135361751455,48.53814315795898,67740800
2019-07-03,48.66981618424212,48.94754722195826,48.528557755046194,48.94036483764648,45448000
2019-07-05,48.68658462459811,49.10078467800823,48.578841537594826,48.897274017333984,69062000
2019-07-08,48.07845117383741,48.21970962943666,47.50383840170208,47.88930892944336,101354400
2019-07-09,47.69297242429053,48.2460379441199,47.59959777358294,48.181396484375,82312000
2019-07-10,48.32745148133247,48.77756346841761,48.25801688405682,48.65785217285156,71588400
2019-07-11,48.67700357970353,48.9355804014419,48.29392964821228,48.303504943847656,80767200
2019-07-12,48.47110708574294,48.84221286513295,48.41125143272195,48.674617767333984,70380800
2019-07-15,48.86375644132579,49.28992836732956,48.84220928460961,49.13191223144531,67789600
2019-07-16,48.98346884909922,49.34739222396268,48.72249909193417,48.96192169189453,67467200
2019-07-17,48.854183380535474,49.10318128279168,48.66743404051857,48.68658828735352,56430000
2019-07-18,48.84221591801951,49.292331625927645,48.77038839924491,49.23965835571289,74162400
2019-07-19,49.27077499857013,49.44076665116611,48.44955723828679,48.50462341308594,83717200
2019-07-22,48.75839611731827,49.61552920158448,48.74882082369813,49.61313629150391,89111600
2019-07-23,49.9100327983194,50.01777222901384,49.629905163895735,50.00101089477539,73420800
2019-07-24,49.720893093799184,50.07523753448428,49.60118178852593,49.9603157043457,59966400
2019-07-25,50.01298473022078,50.09678409812618,49.4958310584991,49.56526565551758,55638400
2019-07-26,49.675403421281054,50.21410430811092,49.59400060850746,49.73765563964844,70475600
2019-07-29,49.910033358512514,50.4319728369032,49.90524388391939,50.202125549316406,86693600
2019-07-30,49.98186289912939,50.3170567461196,49.63470084424237,49.98665237426758,135742800
2019-07-31,51.81584139677293,53.00098259885539,50.58999878893159,51.006591796875,277125600
2019-08-01,51.21248519831248,52.201301560936365,49.49822240921402,49.9028434753418,216071600
2019-08-02,49.20852693471187,49.42400581448253,48.27478025130706,48.84700012207031,163448400
2019-08-05,47.40328391275704,47.56130005899529,46.108006714672,46.28996658325195,209572000
2019-08-06,47.00105756059818,47.422443742301255,46.45756714849681,47.166259765625,143299200
2019-08-07,46.7855729428345,47.77917530974308,46.4048918709798,47.6546745300293,133457600
2019-08-08,47.93240408773638,48.72968178909559,47.73847236505692,48.70573806762695,108038000
2019-08-09,48.378900020496346,48.72978317779984,47.89582967763902,48.30439758300781,98478800
2019-08-12,47.97512638824654,48.55913570914154,47.86216992838576,48.18181228637695,89927600
2019-08-13,48.31159207921757,50.9840856450634,48.18181060480173,50.22223281860352,188874000
2019-08-14,48.82591215607856,49.6142018262065,48.688920981443054,48.72737503051758,146189600
2019-08-15,48.89800235789184,49.30175878721862,47.98714105517574,48.4846305847168,108909600
2019-08-16,49.0950783725183,49.78723651957056,48.98933158147647,49.62861633300781,110481600
2019-08-19,50.61878875414958,51.12589006286952,50.47699357474702,50.55390167236328,97654400
2019-08-20,50.68128258391001,51.27490372840222,50.54669706676171,50.55630874633789,107537200
2019-08-21,51.18837344081834,51.34698995795277,50.85431171958834,51.10425567626953,86141600
2019-08-22,51.23643854407338,51.536853889289645,50.65002720346251,51.060997009277344,89014800
2019-08-23,50.33280577826065,50.96247907245404,48.30680568801032,48.700950622558594,187272000
2019-08-26,49.474794959984806,49.79443727851556,49.28252843498855,49.62620544433594,104174400
2019-08-27,49.9554748597441,50.121304742904,48.91483550162449,49.06624603271485,103493200
2019-08-28,49.0518153700021,49.44115245482456,48.86435650196321,49.39548873901367,63755200
2019-08-29,50.10928152499413,50.306355759343454,49.667070999812736,50.23184967041016,83962000
2019-08-30,50.508233068974185,50.57792781692434,49.79684790345952,50.16696166992188,84573600
2019-09-03,49.61178183792797,49.74396530148532,49.08064964869603,49.43634033203125,80092000
2019-09-04,50.08284938745984,50.344810722376806,49.82569572550079,50.27511596679688,76752400
2019-09-05,50.95045064510023,51.42390559777108,50.83268649087719,51.25807571411133,95654800
2019-09-06,51.44311846648742,51.53204022483421,51.07300475059711,51.25325393676758,77449200
2019-09-09,51.63298415640306,52.0175172563899,50.72693413624486,51.471961975097656,109237600
2019-09-10,51.397459068892765,52.09922885258903,50.88074615868259,52.08000183105469,127111600
2019-09-11,52.40926915409926,53.76474325009253,52.32755338078154,53.73590087890625,177158400
2019-09-12,54.02668474387429,54.41602177365517,53.560439642088994,53.61571502685547,128906800
2019-09-13,52.87310442243304,53.06296532020904,52.15691521661223,52.57268905639648,159053200
2019-09-16,52.32755840388467,52.90435820963852,52.286702346893925,52.84907913208008,84632400
2019-09-17,52.86349251065767,53.07017842826459,52.661610598516674,53.04133605957031,73274800
2019-09-18,53.12784479754824,53.55804156408755,52.73850773924166,53.53881454467773,101360000
2019-09-19,53.35616675437738,53.77674823327691,52.962021972267294,53.10382080078125,88242400
2019-09-20,53.20476404800031,53.48835439269536,52.26506390489358,52.32754898071289,221652400
2019-09-23,52.620758497705765,52.83465410674232,52.3083257615272,52.56548309326172,76662000
2019-09-24,53.120647346665386,53.471534114069954,52.1977722057156,52.31553268432617,124763200
2019-09-25,52.52463190313896,53.23361154925276,52.18576243482404,53.12065505981445,87613600
2019-09-26,52.87310494256668,53.09901788679732,52.591916597251874,52.8466682434082,75334000
2019-09-27,53.002876179178735,53.103818957729175,52.21939431443392,52.58950805664063,101408000
2019-09-30,53.08938777143443,53.97381227862528,53.06295107963088,53.82720947265625,103909600
2019-10-01,54.09158894337955,54.84863417143314,53.88249736252752,53.97622680664063,139223200
2019-10-02,53.60851764627017,53.73349145834526,52.37561187967944,52.6231575012207,138449200
2019-10-03,52.49577373492866,53.1038177258777,51.70268021152755,53.07017135620117,114426000
2019-10-04,54.2285843362646,54.67320059348173,53.80800277783008,54.557838439941406,138478800
2019-10-07,54.37999382145774,55.25960730535331,54.2766490193029,54.569854736328125,122306000
2019-10-08,54.27183228459761,54.81017419574898,53.9137358998427,53.93055725097656,111820000
2019-10-09,54.56262969970703,54.74528088709752,54.22856802332947,54.56262969970703,74770400
2019-10-10,54.77893891244817,55.38217532730824,54.62753205841933,55.29805755615234,113013600
2019-10-11,55.98540855057536,57.11256762430423,55.83159602526527,56.76889419555664,166795600
2019-10-14,56.45404933835654,57.230325218831695,56.3987739424967,56.68717193603516,96427600
2019-10-15,56.812146302927566,57.114963649042345,56.44924588810258,56.55499267578125,87360000
2019-10-16,56.08634313450599,56.53576699278494,56.04548708687691,56.32667541503906,73903200
2019-10-17,56.49971210622329,56.75446372401552,56.12239235171388,56.54537582397461,67585200
2019-10-18,56.379541483040704,57.09813622863061,56.307441074815046,56.81694793701172,97433600
2019-10-21,57.083727362633255,57.91768071421455,57.03566163738293,57.80231857299805,87247200
2019-10-22,57.95853733426326,58.20848130833189,57.58842354511688,57.67013931274414,82293600
2019-10-23,58.1844522125686,58.45843089219324,57.97295861174259,58.44400787353516,75828800
2019-10-24,58.76365699654726,58.83335542623407,58.11476043557747,58.5401496887207,69275200
2019-10-25,58.43920289088229,59.29718729410837,58.37191014032259,59.261138916015625,73477200
2019-10-28,59.46301260952673,59.90282112444377,59.294780746023385,59.85475540161133,96572800
2019-10-29,59.83552919444613,60.02298808307294,58.29740403976976,58.47043991088867,142839600
2019-10-30,58.82372855934893,58.95351004643474,57.97055188420088,58.46323013305664,124522000
2019-10-31,59.4197508487146,59.883590362494,57.02123219032763,59.78505325317383,139162000
2019-11-01,59.97251012339732,61.50823310726698,59.881186358924026,61.4818000793457,151125200
2019-11-04,61.84469555712721,61.969673022918535,61.37605206348472,61.885555267333984,103272000
2019-11-05,61.77741161321152,62.05139394165395,61.60197373719849,61.7966423034668,79897600
2019-11-06,61.71011787405428,61.88315741177333,61.37365414358924,61.82307434082031,75864400
2019-11-07,62.37026665689407,62.75836715496231,62.218401564449074,62.53659439086914,94940400
2019-11-08,62.358224995286456,62.780069259509496,61.91468676595471,62.70775604248047,69986400
2019-11-11,62.26419563498271,63.26939325068321,62.25937720712118,63.20431137084961,81821200
2019-11-12,63.047609486611634,63.346521158465045,62.89575179355254,63.14644241333008,87388800
2019-11-13,62.94637282874981,63.82621762764174,62.93191019090108,63.75149154663086,102734400
2019-11-14,63.57792991507971,63.85032184396369,63.18019267788163,63.31036376953125,89182800
2019-11-15,63.56105824716516,64.067272650884,63.39955633590938,64.06245422363281,100206400
2019-11-18,64.07213115586413,64.46505023574613,63.69368207954177,64.38550567626953,86703200
2019-11-19,64.5783168124191,64.60242366565966,63.97327672744023,64.19022369384766,76167200
2019-11-20,64.00945605383377,64.1396198660619,62.770435449902585,63.44297790527344,106234400
2019-11-21,63.5634845963379,63.64062358695327,62.95843713304087,63.15851593017578,121395200
2019-11-22,63.29832231296636,63.44054318535335,62.87647812395486,63.10306930541992,65325200
2019-11-25,63.32723780841707,64.22637107491714,63.281437000749,64.2094955444336,84020400
2019-11-26,64.34689420163127,64.39992632549185,63.27661487017414,63.70810317993164,105207600
2019-11-27,64.01908157822496,64.59761673344,63.95399968363429,64.5638656616211,65235600
2019-11-29,64.2649473538178,64.60242121725912,64.09620674390789,64.421630859375,46617600
2019-12-02,64.42645458192374,64.66268998393599,63.50563454094097,63.6767807006836,94487200
2019-12-03,62.26661508192712,62.56070105276444,61.77968898703024,62.54141998291016,114430400
2019-12-04,62.93191619781911,63.4718743460508,62.83790168645125,63.09341812133789,67181600
2019-12-05,63.58758484552913,64.09379930384016,63.33206840248821,64.0190658569336,74424400
2019-12-06,64.4770771543204,65.32558393574297,64.43368187672564,65.25567626953125,106075600
2019-12-09,65.08451386193346,65.2773539234181,63.857551131523714,64.34207153320312,128042400
2019-12-10,64.74705730032277,65.10140670875774,64.08656483345956,64.71813201904297,90420400
2019-12-11,64.79764786727925,65.34966292867801,64.72292180491584,65.27011108398438,78756800
2019-12-12,64.54940123697496,65.70163837389192,64.43851852305019,65.43647766113281,137310400
2019-12-13,65.43646905221725,66.3621148543044,65.3087108196568,66.32595825195312,133587600
2019-12-16,66.77191612256408,67.6855122693703,66.7670976938844,67.4613265991211,128186000
2019-12-17,67.39141065519956,67.92172458582058,67.20579452656094,67.5938949584961,114158400
2019-12-18,67.44683568323101,67.95305002482135,67.28292090027844,67.432373046875,116028400
2019-12-19,67.37454784079026,67.77951652381924,67.24197117220628,67.49989318847656,98369200
2019-12-20,68.03263450161938,68.1338730046536,67.14796358631695,67.36009216308594,275978000
2019-12-23,67.62283998023321,68.5195606460034,67.58427047933793,68.45929718017578,98572000
2019-12-24,68.62559120758853,68.67380489910754,68.19892872751366,68.52434539794922,48478800
2019-12-26,68.6569481192903,69.90078666508992,68.628022839031,69.8839111328125,93121200
2019-12-27,70.17559948118166,70.86260446261116,69.45243789154644,69.85740661621094,146266000
2019-12-30,69.77545564632612,70.55406234489179,68.753389525712,70.27202606201172,144114400
2019-12-31,69.88872574600676,70.79267748666231,69.78989280626304,70.78544616699219,100805600
2020-01-02,71.40980029421532,72.46079905454006,71.15669665838297,72.4005355834961,135480400
2020-01-03,71.62915285765841,72.45596582996416,71.47246932030643,71.69664764404297,146322800
2020-01-06,70.81918573286022,72.30648330246464,70.56848776436438,72.26791381835938,118387200
2020-01-07,72.27756311117845,72.5330795245145,71.70867973246871,71.92803955078125,108872000
2020-01-08,71.63156665826679,73.38643848288913,71.63156665826679,73.08512115478516,132079200
2020-01-09,74.06138234642438,74.83034471463299,73.81069163960515,74.63750457763672,170108400
2020-01-10,74.87131787710281,75.37030104945943,74.30483992947904,74.80622863769531,140644800
2020-01-13,75.12201817653433,76.4309386915993,75.00389679896787,76.4044189453125,121532000
2020-01-14,76.34176775906714,76.55148346044966,75.24979396232517,75.37272644042969,161954400
2020-01-15,75.17265296599935,76.05249814521463,74.61822463542303,75.04971313476562,121923600
2020-01-16,75.5920697800867,76.10069718746519,75.23048903454546,75.98980712890625,108829200
2020-01-17,76.2380799522902,76.83348311126043,75.9319442855303,76.8310775756836,137816400
2020-01-21,76.45986173724447,76.90098699093934,76.1730071029982,76.31040954589844,110843200
2020-01-22,76.79493065234263,77.13481745633268,76.48879491769239,76.58280944824219,101832400
2020-01-23,76.63581166676181,77.03113599263217,76.08861494453882,76.95159149169922,104472000
2020-01-24,77.1974804769854,77.93992295405599,76.5394009459346,76.7298355102539,146537600
2020-01-27,74.7411685818915,75.1533686742089,73.49251119660474,74.47360229492188,161940000
2020-01-28,75.35341281852345,76.75152179476333,75.25457988632637,76.58037567138672,162234000
2020-01-29,78.209907499375,79.02948893915872,77.46987057591716,78.18338775634766,216229200
2020-01-30,77.26740800153176,78.12314628033491,76.83591952309017,78.07011413574219,126743200
2020-01-31,77.361404556077,77.78324876217432,74.31448794421121,74.60857391357422,199588400
2020-02-03,73.35266528651083,75.5679502030693,72.85127664058147,74.4036636352539,173788400
2020-02-04,76.00668324335653,77.050450456367,75.60171457078681,76.86001586914062,136616400
2020-02-05,77.98573120045752,78.28464294726993,76.88412080562057,77.48675537109375,118826800
2020-02-06,77.75674904636442,78.39554033416145,77.19991519206019,78.39312744140625,105425600
2020-02-07,77.89294126547146,78.14181565091206,76.83703724788526,77.3275375366211,117684000
2020-02-10,75.914034625019,77.69481658935547,75.83430131081457,77.69481658935547,109348800
2020-02-11,78.19015142253798,78.26263625107545,77.0085971005104,77.22605895996094,94323200
2020-02-12,77.67548599053883,79.06483505188083,77.67548599053883,79.06000518798828,113730400
2020-02-13,78.33271303943899,78.82321339617904,78.12974813739189,78.49701690673828,94747600
2020-02-14,78.4655954129786,78.7652165546687,78.00892627887556,78.51634216308594,80113600
2020-02-18,76.19916744624209,77.25990906479217,76.01794795664523,77.07868957519531,152531200
2020-02-19,77.32029218115534,78.4245243735885,77.32029218115534,78.19497680664062,93984000
2020-02-20,77.95576130740083,78.44384294584167,76.88777163956716,77.39276885986328,100566000
2020-02-21,76.98684158821678,77.42902110600791,75.02484049800245,75.64098358154297,129554000
2020-02-24,71.8257200728422,73.49776723386336,69.88546431842104,72.04801177978516,222195200
2020-02-25,72.71734532445798,73.09911114776158,69.13644634923264,69.60761260986328,230673600
2020-02-26,69.23306562077462,71.9755209333374,69.22581713906433,70.7118148803711,198054800
2020-02-27,67.92104419759342,69.10500967174747,65.95420576749399,66.08951568603516,320605600
2020-02-28,62.1606861550344,67.27107285671417,61.94563554811998,66.05085754394531,426510000
2020-03-02,68.20616489725688,72.83571844288954,67.10435128397388,72.20024108886719,341397200
2020-03-03,73.37455265692115,73.45428597286327,69.05669090258408,69.90721893310547,319475600
2020-03-04,71.62757081642688,73.30928474411743,70.82778980651666,73.14981079101562,219178400
2020-03-05,71.40529059680607,72.37904277817594,70.41221158595323,70.77706909179688,187572800
2020-03-06,68.13852037839982,70.2696631046371,67.95247104471461,69.83715057373047,226176800
2020-03-09,63.72884532127841,67.19376061426469,63.54762585590985,64.31358337402344,286744800
2020-03-10,66.96420578722295,69.21132371848606,65.0867678159455,68.9455337524414,285290000
2020-03-11,67.0246098194062,67.95003374263217,65.68841155580724,66.55101776123047,255598800
2020-03-12,61.84174314573799,65.23900324323806,59.92323260860385,59.97880554199219,418474000
2020-03-13,64.00429300943405,67.6359302649127,61.119275269390535,67.16475677490234,370732000
2020-03-16,58.46140203122849,62.60045234258284,57.99023213253557,58.524227142333984,322423600
2020-03-17,59.80483021639644,62.24524979969269,57.60361793460999,61.09753036499024,324056000
2020-03-18,57.93463911055368,60.40647086605552,57.29432830722245,59.60185623168945,300233600
2020-03-19,59.77583883377371,61.09269941838276,58.62086718026377,59.14519500732422,271857200
2020-03-20,59.725089265820536,60.84865193316744,55.09070619023976,55.390323638916016,401693200
2020-03-23,55.110045472758834,55.21152792629808,51.37209184292637,54.2136116027832,336752800
2020-03-24,57.110708614992014,59.84833101941653,56.6129597572638,59.65261459350586,287531200
2020-03-25,60.58769224740792,62.39988643227555,59.02920598580545,59.32398986816406,303602000
2020-03-26,59.565620375975534,62.50378864003213,59.526959345508246,62.44580078125,252087200
2020-03-27,61.07094946417779,61.82482113234886,59.69368249851185,59.86040496826172,204216800
2020-03-30,60.585290832590246,61.74026255580425,60.26150926393229,61.56870651245117,167976400
2020-03-31,61.75959108899796,63.42438996368667,60.88973623938196,61.443058013916016,197002000
2020-04-01,59.56079010801558,60.09719995282628,57.78000823267317,58.21010208129883,176218400
2020-04-02,58.072368803656616,59.23458881041172,57.24117510511811,59.18143081665039,165934000
2020-04-03,58.66677342106095,59.3674871060243,57.7413457159516,58.33091354370117,129880000
2020-04-06,60.62394564001491,63.57419624282321,60.256676873255664,63.419559478759766,201820400
2020-04-07,65.43229844270063,65.64976767726971,62.58111543792132,62.68501281738281,202887200
2020-04-08,63.48479496979986,64.60352421399418,63.1199448269442,64.28941345214844,168895200
2020-04-09,64.92489377394622,65.25592013573771,63.95839000283478,64.75333404541016,161834800
2020-04-13,64.83065918840516,66.13302662112467,64.23142416734326,66.0242919921875,131022800
2020-04-14,67.6552590491188,69.64867293181604,67.1840855454915,69.35871887207031,194994800
2020-04-15,68.23515430833677,69.18474234820361,67.80747910974512,68.72565460205078,131154400
2020-04-16,69.43845097329417,69.63658597716727,68.22307301485074,69.271728515625,157125200
